ID_Registro_Fundo;ID_Registro_Classe;CNPJ_Classe;Codigo_CVM;Data_Registro;Data_Constituicao;Data_Inicio;Tipo_Classe;Denominacao_Social;Situacao;Data_Inicio_Situacao;Classificacao;Indicador_Desempenho;Classe_Cotas;Classificacao_Anbima;Tributacao_Longo_Prazo;Entidade_Investimento;Permitido_Aplicacao_CemPorCento_Exterior;Classe_ESG;Forma_Condominio;Exclusivo;Publico_Alvo;Patrimonio_Liquido;Data_Patrimonio_Liquido;CNPJ_Auditor;Auditor;CNPJ_Custodiante;Custodiante;CNPJ_Controlador;Controlador
6758;28990;64381969000132;25100;2026-01-09;2026-01-09;2026-01-09;Classes de Cotas de Fundos FIP;WASTE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Fase Pré-Operacional;2026-01-09;;;;;;N;;N;;;;;;07377136000164;RSM ACAL AUDITORES INDEPENDENTES S/S;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
6769;29002;64720849000112;25240;2026-01-26;2026-01-26;2026-01-26;Classes de Cotas de Fundos FIP;BTG PACTUAL COINVESTIMENTO CRÉDITO IV FIP INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-02-19;;;;;;S;;N;;;;59069139.59;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6774;29007;64768982000149;25291;2026-01-28;2026-01-28;2026-01-28;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA CRÉDITO DI III FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-03-03;;;;;;N;;N;Fechado;N;;178743865.93;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6780;29013;64889987000120;25364;2026-02-03;2026-02-03;2026-02-03;Classes de Cotas de Fundos FIP;VALORA ESTRUTURA TESOURARIA FEEDER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - FIP-IE;Em Funcionamento Normal;2026-03-12;;;;;;N;;N;;;;61793294.64;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6787;29020;65028019000191;25437;2026-02-09;2026-02-04;2026-02-04;Classes de Cotas de Fundos FIP;4W WTE BIOENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM  INFRAESTRUTURA;Em Funcionamento Normal;2026-06-19;;;;;;S;;N;Fechado;N;;;;35840241000123;LMV AUDITORES E CONSULTORES S/S;;;;
6801;29033;65323706000130;25682;2026-02-25;2026-02-25;2026-02-25;Classes de Cotas de Fundos FIP;NATURAL CAPITAL INFRA II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - RESP LIMITADA;Em Funcionamento Normal;2026-04-24;;;;;;N;;N;Fechado;N;;11974810.24;2026-04-30;16549480000184;RSM BRASIL AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6807;29039;65482590000181;25747;2026-03-04;2026-03-03;2026-03-03;Classes de Cotas de Fundos FIP;ARARA-AZUL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Fase Pré-Operacional;2026-03-04;;;;;;N;;N;;;;;;07377136000164;RSM ACAL AUDITORES INDEPENDENTES S/S;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
6814;29046;65680653000104;25810;2026-03-13;2026-03-13;2026-03-13;Classes de Cotas de Fundos FIP;ITAÚ INFRACORE TRANSMISSÃO II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2026-06-10;;;;;;S;;N;Fechado;N;;;;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
6815;29047;65680663000140;25828;2026-03-13;2026-03-13;2026-03-13;Classes de Cotas de Fundos FIP;ITAÚ INFRACORE TRANSMISSÃO I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2026-06-10;;;;;;S;;N;Fechado;N;;;;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
6821;29053;65796061000152;25887;2026-03-19;2026-03-19;2026-03-19;Classes de Cotas de Fundos FIP;ITAÚBA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-04-17;;;;;;N;;N;;;;3992953425.38;2026-04-30;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
6829;29062;65878226000135;25976;2026-03-24;2026-03-24;2026-03-24;Classes de Cotas de Fundos FIP;HERITAGE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-03-31;;;;;;N;;N;Fechado;S;;1166432.04;2026-04-30;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;36113876000191;OLIVEIRA TRUST DTVM S.A.;;
6832;29065;65881979000108;26000;2026-03-24;2026-03-24;2026-03-24;Classes de Cotas de Fundos FIP;KINEA EQUITY INFRA II A PRIVATE FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Fase Pré-Operacional;2026-03-24;;;;;;N;;N;Fechado;N;;;;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
6840;29073;66051037000157;26085;2026-04-02;2026-04-01;2026-04-01;Classes de Cotas de Fundos FIP;AZ QUEST INFRA EXCESS RETURN FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2026-04-17;;;;;;S;;N;Fechado;N;;175000000.00;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6841;29074;66061064000100;26093;2026-04-02;2026-04-02;2026-04-02;Classes de Cotas de Fundos FIP;PATRIA INFRAESTRUTURA IV EIXO COINVESTIMENTO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;Em Funcionamento Normal;2026-07-03;;;;;;N;;N;Fechado;N;;;;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;45246410000155;BANCO GENIAL S.A.;;
6846;29079;66149567000132;26140;2026-04-08;2026-04-08;2026-04-08;Classes de Cotas de Fundos FIP;VENTOS DO SUL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Fase Pré-Operacional;2026-04-08;;;;;;N;;N;Fechado;S;;;;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;;
6847;29080;66151388000130;26158;2026-04-08;2026-04-08;2026-04-08;Classes de Cotas de Fundos FIP;BTG PACTUAL ARES INFRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE;Em Funcionamento Normal;2026-04-30;;;;;;S;;N;;;;300.00;2026-04-30;;;30306294000145;BANCO BTG PACTUAL S/A;;
6853;28583;58308716000130;6270;2024-12-02;2024-11-29;2026-04-20;Classes de Cotas de Fundos FIP;CLASSE C DO ATLAS INFRAESTRUTURA EDUCACIONAL FIP EM INFRAESTRUTURA;Em Funcionamento Normal;2026-05-04;;;;;;S;;N;Fechado;S;;;;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6853;29086;66361654000159;26220;2026-04-20;2024-11-29;2024-11-29;Classes de Cotas de Fundos FIP;CLASSE A DO ATLAS INFRAESTRUTURA EDUCACIONAL FIP EM INFRAESTRUTURA RESP LIMITADA;Fase Pré-Operacional;2026-04-20;;;;;;N;;N;Fechado;N;;;;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6860;29093;66574586000106;26298;2026-05-04;2026-04-25;2026-04-25;Classes de Cotas de Fundos FIP;FUNDO DE INV EM PARTICIPAÇÃO INFRAESTRUTURA, IMOBILIÁRIO, SANEAMENTO, HABIT E MOBILIDADE SUSTENTÁVEL;Em Funcionamento Normal;2026-06-26;;;;;;N;;N;Fechado;N;;;;47174537000131;BINAH SP AUDITORES INDEPENDENTES;;;;
6866;29099;66581239000100;26352;2026-05-04;2026-04-24;2026-04-24;Classes de Cotas de Fundos FIP;INFRA I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-08-24;;;;;;S;;N;;;;;;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;61820817000109;BANCO PAULISTA S.A.;;
6872;29105;66662528000134;26417;2026-05-07;2026-05-07;2026-05-07;Classes de Cotas de Fundos FIP;ARCH CAPITAL DATA CENTERS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESP LIMT;Em Funcionamento Normal;2026-07-21;;;;;;S;;N;;;;;;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6880;29113;66801916000159;26492;2026-05-15;2026-05-14;2026-05-14;Classes de Cotas de Fundos FIP;RBR SMART CITIES I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-07-27;;;;;;S;;N;;;;;;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6884;29116;66872229000124;26540;2026-05-19;2026-05-19;2026-05-19;Classes de Cotas de Fundos FIP;RBR INFRA ADVISORY PRÉ III RENDA+ FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2026-07-03;;;;;;S;;N;Fechado;S;;;;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6887;29119;66906945000185;26573;2026-05-21;2026-05-21;2026-05-21;Classes de Cotas de Fundos FIP;CLASSE A INFRAESTRUTURA RESPONSABILIDADE LIMITADA DO PERFIN INFRA NAPOLI FI EM PARTICIPAÇÕES;Fase Pré-Operacional;2026-05-21;;;;;;N;;N;;;;;;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6889;29121;66916326000171;26590;2026-05-21;2026-05-21;2026-05-21;Classes de Cotas de Fundos FIP;INFRA BRASIL INVESTIMENTO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE;Em Funcionamento Normal;2026-06-30;;;;;;S;;N;;;;;;;;36113876000191;OLIVEIRA TRUST DTVM S.A.;;
6891;29123;66997525000151;26620;2026-05-26;2026-05-26;2026-05-26;Classes de Cotas de Fundos FIP;MONTERENZIO FUNDO DE INVESTIMENTO EM  PARTICIPAÇÕES EM INFRAESTRUTURA - RESPONSABILIDADE  LIMITADA;Fase Pré-Operacional;2026-05-26;;;;;;S;;N;Fechado;N;;;;40221974000110;ECOVIS WFA AUDITORES INDEPENDENTES S/S;;;;
6904;29136;67561599000103;26760;2026-06-18;2026-06-18;2026-06-18;Classes de Cotas de Fundos FIP;VALORA INFRA PRÉ TITANIUM FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE;Em Funcionamento Normal;2026-08-04;;;;;;N;;N;Fechado;N;;;;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6916;29148;67673651000113;26883;2026-06-25;2026-06-25;2026-06-25;Classes de Cotas de Fundos FIP;PILAR FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-07-03;;;;;;S;;N;Fechado;N;;;;16549480000184;RSM BRASIL AUDITORES INDEPENDENTES LTDA.;22610500000188;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;
6918;29150;67710184000154;26905;2026-06-26;2026-06-26;2026-06-26;Classes de Cotas de Fundos FIP;NATURAL ENERGIA NOVA ERA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE L;Em Funcionamento Normal;2026-06-30;;;;;;S;;N;Fechado;N;;;;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6921;29153;67756124000172;26930;2026-06-30;2026-06-30;2026-06-30;Classes de Cotas de Fundos FIP;AMAMBAI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-07-02;;;;;;N;;N;Fechado;N;;;;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6924;29156;67796964000169;26964;2026-07-02;2026-07-02;2026-07-02;Classes de Cotas de Fundos FIP;4UM FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA EM ENERGIA DE RESPONSABILIDADE LIMITADA;Fase Pré-Operacional;2026-07-02;;;;;;N;;N;Fechado;S;;;;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;39669186000101;HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;
6930;29162;68033613000169;27022;2026-07-15;2026-07-15;2026-07-15;Classes de Cotas de Fundos FIP;VANTAGE INFRA DEBT FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2026-08-28;;;;;;N;;N;Fechado;N;;;;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6931;29163;68066617000143;27030;2026-07-17;2026-07-17;2026-07-17;Classes de Cotas de Fundos FIP;RUYZ FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Fase Pré-Operacional;2026-07-17;;;;;;N;;N;Fechado;S;;;;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;16695922000109;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;;
6944;29176;68566574000165;27170;2026-08-13;2026-08-13;2026-08-13;Classes de Cotas de Fundos FIP;AZEVEDO & TRAVASSOS INFRAESTRUTURA II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;Em Funcionamento Normal;2026-08-14;;;;;;N;;N;Fechado;N;;;;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;00806535000154;PLANNER CORRETORA DE VALORES S.A.;;
6946;29178;68681061000103;27200;2026-08-19;2026-08-19;2026-08-19;Classes de Cotas de Fundos FIP;633 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Fase Pré-Operacional;2026-08-19;;;;;;N;;N;Fechado;N;;;;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6949;29181;68724753000183;27235;2026-08-21;2026-08-21;2026-08-21;Classes de Cotas de Fundos FIP;ATLÂNTICO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2026-08-25;;;;;;N;;N;Fechado;N;;;;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6950;29182;68725526000172;27243;2026-08-21;2026-08-21;2026-08-21;Classes de Cotas de Fundos FIP;PORTO SEGURO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2026-08-27;;;;;;N;;N;Fechado;N;;;;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6951;29183;68726073000107;27251;2026-08-21;2026-08-21;2026-08-21;Classes de Cotas de Fundos FIP;MONTE CARLO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2026-08-25;;;;;;N;;N;Fechado;N;;;;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6952;29184;68782314000127;27260;2026-08-25;2026-08-25;2026-08-25;Classes de Cotas de Fundos FIP;VETRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Fase Pré-Operacional;2026-08-25;;;;;;N;;N;Fechado;S;;;;03156926000169;SÊNIOR AUDITORES INDEPENDENTES S/S;15489568000195;INTRA INVESTIMENTOS DTVM LTDA;;
6955;29187;68872657000182;27294;2026-08-31;2026-08-31;2026-08-31;Classes de Cotas de Fundos FIP;Kinea Equity Infra II Master Fundo de Investimento em Participações em Infraestrutura Resp Limitada;Fase Pré-Operacional;2026-08-31;;;;;;N;;N;Fechado;N;;;;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
8004;36248;65421381000128;2178;2026-03-02;2026-03-02;2026-03-02;Classes de Cotas de Fundos FIIM;TREND ETF INFRAESTRUTURA ESG B3 CLASSE DE  ÍNDICE - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-09-04;;;;;;;;S;;;;;;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;01522368000182;BANCO BNP PARIBAS BRASIL S/A;;
8046;36290;68008712000190;2593;2026-07-14;2026-07-14;2026-07-14;Classes de Cotas de Fundos FIIM;BTG PACTUAL TEVA INFRAESTRUTURA HÍBRIDO FUNDO DE ÍNDICE;Em Funcionamento Normal;2026-09-01;;;;;;;;N;;;;;;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
9866;29436;18289873000121;25143;2024-11-29;2013-12-03;2024-11-29;Classes de Cotas de Fundos FIDC;FUNDO DE INVEST. EM DIR. CREDITÓRIOS BB VOTORANTIM HIGHLAND INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-11-29;;;;;;;;N;;;;8411819.31;2026-07-31;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;;;;
13174;31339;52258677000128;17450;2024-03-27;2023-09-20;2024-03-27;Classes de Cotas de Fundos FIDC;ITAÚ PIRINEUS FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA - RESP LIMITADA;Em Funcionamento Normal;2024-03-27;;;;;;;;N;;;;622397765.31;2026-07-31;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
13200;28584;58308716000130;6270;2024-12-02;2024-11-29;2023-09-26;Classes de Cotas de Fundos FIP;CLASSE C DO ATLAS INFRAESTRUTURA EDUCACIONAL FIP EM INFRAESTRUTURA;Em Funcionamento Normal;2026-05-04;;;;;;S;;N;Fechado;S;;;;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
14166;32139;57325251000163;16004;2024-09-17;2024-09-17;2024-09-17;Classes de Cotas de Fundos FIDC;ANGICO FIDC SEGMENTO INFRAESTRUTURA E AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-12-20;;;;;;;;N;Fechado;;;1409257508.45;2026-07-31;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
14657;32540;59688936000108;35041;2025-02-27;2025-02-27;2025-02-27;Classes de Cotas de Fundos FIDC;ITAÚ PIRINEUS III FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2025-04-09;;;;;;;;N;;;;712910352.69;2026-07-31;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
14686;32563;59773698000120;35351;2025-03-06;2025-03-06;2025-03-06;Classes de Cotas de Fundos FIDC;ITAÚ PIRINEUS III DISTRIBUIDORES FIC FIDC DE INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-04-24;;;;;;;;N;Aberto;S;;85890978.78;2026-07-31;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
15636;33392;63588528000143;48062;2025-11-10;2025-11-06;2025-11-06;Classes de Cotas de Fundos FIDC;EUGÊNIA FIDC SEGMENTO  INFRAESTRUTURA E AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-11-25;;;;;;;;N;Fechado;S;;127758724.34;2026-07-31;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;45246410000155;BANCO GENIAL S.A.;;
15968;33708;64756178000140;51650;2026-01-28;2026-01-28;2026-01-28;Classes de Cotas de Fundos FIDC;G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION;Em Funcionamento Normal;2026-02-05;;;;;;;;N;;;;203300859.93;2026-07-31;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;62285390000140;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
16039;33776;65411764000115;52418;2026-03-02;2026-03-02;2026-03-02;Classes de Cotas de Fundos FIDC;ATENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO INFRAESTRUTURA DE RESP LIMITADA;Em Funcionamento Normal;2026-04-27;;;;;;;;N;Fechado;N;;517099115.64;2026-07-31;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;;
16056;33793;65505678000171;52590;2026-03-05;2026-03-05;2026-03-05;Classes de Cotas de Fundos FIDC;ERYTHRINA FIDC SEGMENTO INFRAESTRUTURA E AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-03-23;;;;;;;;N;Fechado;S;;598121771.36;2026-07-31;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
35462;1831;08471087000197;243140;2025-04-23;2025-04-23;2025-04-23;Classes de Cotas de Fundos FIF;SAFRA AÇÕES INFRAESTRUTURA FIF CLASSE DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-04-23;Ações;Ibovespa;N;Ações Setoriais;;;N;N;Aberto;N;Público Geral;27305177.06;2026-09-02;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;58160789000128;BANCO SAFRA S/A;58160789000128;BANCO SAFRA S/A
36612;1975;08831466000140;95931;2024-08-30;2007-05-28;2024-08-30;Classes de Cotas de Fundos FIF;SÃO LUIZ FIF INVESTIMENTO EM INFRA CIC DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA RESP LIMITADA;Em Funcionamento Normal;2024-08-30;Renda Fixa;DI de um dia;S;Multimercados Livre;;;N;N;;;;134149213.24;2026-09-02;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;58160789000128;BANCO SAFRA S/A;58160789000128;BANCO SAFRA S/A
40120;2631;10551382000103;125083;2025-03-07;2008-11-28;2025-03-07;Classes de Cotas de Fundos FIF;CAIXA INFRAESTRUTURA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-03-07;Ações;;N;Ações Setoriais;;;N;N;Aberto;N;Público Geral;122474628.57;2026-09-02;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;00360305000104;CAIXA ECONOMICA FEDERAL;00360305000104;CAIXA ECONOMICA FEDERAL
41293;2920;11328904000167;175536;2025-05-08;2025-05-08;2025-05-08;Classes de Cotas de Fundos FIF;BB AÇÕES INFRAESTRUTURA FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-05-08;Ações;OUTROS;S;Ações Setoriais;;;N;N;Aberto;N;Público Geral;62460812.22;2026-09-02;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;00000000000191;BANCO DO BRASIL S.A.;00000000000191;BANCO DO BRASIL S.A.
41572;3008;11451187000166;217654;2025-06-16;2025-06-16;2025-06-16;Classes de Cotas de Fundos FIF;BB TOP AÇÕES INFRAESTRUTURA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-16;Ações;OUTROS;N;Ações Setoriais;;;N;N;Aberto;N;Público Geral;62462312.73;2026-09-02;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;00000000000191;BANCO DO BRASIL S.A.;00000000000191;BANCO DO BRASIL S.A.
45634;4036;15029147000181;235490;2025-06-24;2025-06-24;2025-06-24;Classes de Cotas de Fundos FIF;BB RENDA FIXA INCENTIVADO FIC FIF INVESTIMENTO EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-24;Renda Fixa;OUTROS;S;Renda Fixa Duração Livre Crédito Livre;N;;N;N;Aberto;N;Público Geral;100386226.19;2026-09-02;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;00000000000191;BANCO DO BRASIL S.A.;00000000000191;BANCO DO BRASIL S.A.
46642;4290;16703345000141;26972;2024-03-22;2012-10-09;2024-03-22;Classes de Cotas de Fundos FIF;ALGARAVIA CDI DEB INCENTIVADAS FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;Em Funcionamento Normal;2024-03-22;Renda Fixa;DI de um dia;N;Renda Fixa Invest. no Exterior;;;S;N;Aberto;S;Profissional;64635398.23;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A
